id,run_status,device_code,device_name,site_code,site_name,site_type,site_source,site_address,resource_code,business_type,resource_type,inservice_status,monitoring_method,handover_status,maint_status,maint_start_date,maint_end_date,maint_period,manufacturer,ownership,maint_unit,province,city,county,offline_time,record_id,industry,data_status,is_important,create_time,create_by,update_time,update_by
2038934659848499201,离线,52050200003007000004,7JH-岔河沙朗村一组FZHV/无人机2,520502500000002495,7JH-岔河沙朗村一组FZHV,地面站,自有站,毕节市金海湖新区岔河镇ci沙朗村1组斜对面的山包包上周围居民和道路,500140060000000024839904,视频监控,视频监控设备,起租中,总部可监控,未交维,无需检修,,,,大疆,智联,铁塔维护,贵州分公司,毕节市分公司,七星关区,2025-12-11 14:48:40,2026033119,低空,待稽核,0,,,,
2038934659848499202,离线,52042200001320000020,普定文广局/普定定南街道综合治理监测服务项目,52042201000152,普定文广局,楼面站,自有站,普定体育文体广电旅游局楼顶,500140060000000022932296,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,安顺市分公司,普定县,2026-03-31 16:27:12,2026033119,秸秆焚烧,已稽核,0,,,,
2038934659852693505,离线,52038200001320000177,仁怀市纳坡渡口-LZ/摄像机30,520382800010002598,仁怀市纳坡渡口-LZ,地面站,自有站,贵州省遵义市仁怀市纳坡渡口,500140060000000013621333,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-18 01:50:08,2026033119,渔政,已稽核,1,,,,
2038934659852693506,离线,52262800001327000010,锦屏三板溪/摄像机1,522628908000000205,锦屏三板溪,地面站,自有站,黔东南锦屏县平略镇林星村大田脑坡,500140060000000002045557,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:26:58,2026033119,水库,已稽核,1,,,,
2038934659856887809,离线,52262800001327000009,5JP-锦屏三板溪码头LHHV/摄像机1,52262800000072,5JP-锦屏三板溪码头LHHV,地面站,自有站,黔东南锦屏县平略镇三板溪村码头旁山上,500140060000000002043750,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:26:54,2026033119,水库,已稽核,1,,,,
2038934659861082114,离线,52052200001320000040,黔西县锦星新丰一组/视频监控设备1,520522500000000278,黔西县锦星新丰一组,地面站,自有站,黔西县锦星镇新丰村一组前山包上,500140060000000020153981,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,毕节市分公司,黔西市,2026-03-31 17:23:26,2026033119,森林防火,已稽核,0,,,,
2038934659861082115,离线,52052700001327000016,赫章县古达/视频监控设备1,520527908000000162,赫章县古达,楼面站,自有站,贵州省毕节市赫章县古达乡古达村,500140060000000020162467,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,毕节市分公司,赫章县,2026-03-30 22:18:12,2026033119,森林防火,已稽核,0,,,,
2038934659865276417,离线,52042100001327000015,引子渡电站新建站点B/省水库监测项目,520421800010001968,引子渡电站新建站点B,地面站,自有站,安顺市平坝县引子渡水库下游,500140060000000002070244,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,安顺市分公司,平坝区,2026-03-31 10:59:33,2026033119,水利,已稽核,1,,,,
2038934659865276418,离线,52040200001320000175,西秀龙宫/省森林防火,52040201000284,西秀龙宫,地面站,自有站,安顺龙宫（电信）,500140060000000004063700,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,安顺市分公司,西秀区,2026-03-31 18:36:38,2026033119,森林防火,已稽核,1,,,,
2038934659865276419,离线,52042300001327000016,镇宁县_募役红砖厂/视频监控设备1,52042301000149,镇宁县_募役红砖厂,楼面站,自有站,镇宁县城关镇玉京山红砖厂旁边的半山腰上,500140060000000019735160,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,镇宁布依族苗族自治县,2026-03-31 18:49:13,2026033119,环保,已稽核,0,,,,
2038934659865276420,离线,52042400001327000006,关岭新场/视频监控设备1,520424908000000186,关岭新场,地面站,自有站,贵州省安顺市关岭布依族苗族自治县关岭新场村,500140060000000019736208,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,关岭布依族苗族自治县,2026-03-31 18:37:12,2026033119,环保,已稽核,0,,,,
2038934659869470722,离线,52042300001327000012,镇宁县_大山2/视频监控设备1,520423908000000029,镇宁县_大山2,楼面站,自有站,贵州省安顺镇宁布依族苗族自治县贵州省安顺市镇宁县大山乡牛来香厂旁边的山顶上,500140060000000019735854,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,镇宁布依族苗族自治县,2026-03-31 13:00:07,2026033119,环保,已稽核,0,,,,
2038934659869470723,离线,52042200001327000010,普定十二营/视频监控设备1,520422908000000058,普定十二营,楼面站,自有站,贵州省安顺市普定县白岩镇十二营村,500140060000000019734676,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,普定县,2026-03-31 18:45:37,2026033119,环保,已稽核,0,,,,
2038934659869470724,离线,52042200001327000009,普定县_城关三块田/视频监控设备1,520422908000000290,普定县_城关三块田,楼面站,自有站,贵州省安顺普定县贵州省安顺市普定县城关镇三块田村后山,500140060000000019734992,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,普定县,2026-03-31 18:36:37,2026033119,环保,已稽核,0,,,,
2038934659873665026,离线,52042100001327000005,平坝双洞/视频监控设备1,520421908000000377,平坝双洞,楼面站,自有站,贵州省安顺市平坝县城关镇天龙镇双洞村大尖山顶,500140060000000019734551,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,平坝区,2026-03-31 18:47:44,2026033119,环保,已稽核,0,,,,
2038934659873665027,离线,52040200001327000015,3XX-赵家苑村LHHVV/视频监控设备1,52040200000079,3XX-赵家苑村LHHVV,地面站,自有站,安顺市龙宫镇桃子村旁山坡上铁塔上,500140060000000019586615,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,西秀区,2026-03-31 15:27:12,2026033119,环保,已稽核,0,,,,
2038934659873665028,离线,52038200001320000196,仁怀市陶洪-LZ/摄像机1,520382800010002636,仁怀市陶洪-LZ,地面站,自有站,贵州省遵义市仁怀市仁怀陶洪,500140060000000013621590,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-15 11:17:30,2026033119,渔政,已稽核,1,,,,
2038934659873665029,离线,52038200001320000184,仁怀市紫云街上-LZ/摄像机1,520382800010002629,仁怀市紫云街上-LZ,地面站,自有站,贵州省遵义市仁怀市仁怀紫云街上,500140060000000013621368,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-30 09:53:33,2026033119,渔政,已稽核,1,,,,
2038934659873665030,离线,52038200001320000161,仁怀市茅台酒厂核心区-LZ/摄像机1,520382800010002617,仁怀市茅台酒厂核心区-LZ,地面站,自有站,贵州省遵义市仁怀市茅台酒厂核心区,500140060000000013621241,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-31 18:15:41,2026033119,渔政,已稽核,1,,,,
2038934659877859329,离线,52038200001320000158,仁怀市茅台黄角坪2-LZ/摄像机1,520382800010002610,仁怀市茅台黄角坪2-LZ,地面站,自有站,贵州省遵义市仁怀市仁怀市茅台黄角坪,500140060000000013621209,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-31 16:24:08,2026033119,渔政,已稽核,1,,,,
2038934659877859330,离线,52262400001327000004,三穗县台烈寨烤/摄像机3,522624908000000049,三穗县台烈寨烤,地面站,自有站,黔东南三穗县台烈镇寨烤村山坡上,500140060000000003032914,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,三穗县,2026-03-31 14:27:14,2026033119,森林防火,已稽核,0,,,,
2038934659877859331,离线,52052200001327000028,贵州省大型水库全景视频监控运行维护合同/视频监控设备1,520522800010002967,贵州省大型水库全景视频监控运行维护合同,地面站,社会站,贵州省毕节市黔西县黔西洪家渡,500140060000000019151829,视频监控,视频监控设备,续签中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,毕节市分公司,黔西市,2026-03-31 13:49:13,2026033119,水库,已稽核,1,,,,
2038934659877859332,离线,52262300001327000123,施秉县把琴/视频监控设备1,522623908000000206,施秉县把琴,地面站,自有站,贵州省黔东南施秉县县城,500140060000000014573769,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,黔东南州分公司,施秉县,2026-03-31 14:25:08,2026033119,森林防火,已稽核,0,,,,
2038934659882053634,离线,52262300001327000122,施秉县冰溪/视频监控设备1,522623908000000186,施秉县冰溪,地面站,自有站,贵州省黔东南施秉县县城,500140060000000014573727,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,黔东南州分公司,施秉县,2026-03-31 14:26:57,2026033119,森林防火,已稽核,0,,,,
2038934659882053635,离线,52263200001327000009,榕江县_高速收费站/视频监控设备3,522632908000000161,榕江县_高速收费站,楼面站,自有站,黔东南榕江县古州镇头塘村高速收费站后山-榕江县高速收费站基站,500140060000000015592881,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:24:00,2026033119,综合,已稽核,0,,,,
2038934659882053636,离线,52263200001327000005,5RJ-榕江古州归九高速LHHVV-19/配套主设备1,522632500000001893,5RJ-榕江古州归九高速LHHVV-19,微站,自有站,榕江县古州镇归九村水库旁,500140060000000015087456,视频监控,视频监控设备,续签中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:27:14,2026033119,生态,已稽核,0,,,,
2038934659882053637,离线,52263300001327000003,从江县_三桥头/配套主设备1,522633908000000030,从江县_三桥头,楼面站,自有站,黔东南从江县丙妹镇丙梅三村对面山坡,500140060000000015087424,视频监控,视频监控设备,续签中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,从江县,2026-03-31 14:26:56,2026033119,生态,已稽核,0,,,,
2038934659882053638,离线,52042500001327000004,紫云发艾/2024高速项目,520425908000000279,紫云发艾,楼面站,自有站,贵州省安顺市紫云苗族布依族自治县松山镇法艾村法艾村,500140060000000015356880,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,紫云苗族布依族自治县,2026-03-31 18:26:24,2026033119,高速,已稽核,1,,,,
2038934659886247937,离线,52042500001327000003,3ZY-小落麦LHHVV/2024高速项目,52042500000271,3ZY-小落麦LHHVV,地面站,自有站,惠兴高速紫云往惠水方向大落麦旁边,500140060000000015357170,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,紫云苗族布依族自治县,2026-03-31 17:22:30,2026033119,交通(重点保障),已稽核,1,,,,
2038934659886247938,离线,52042500001327000002,紫云燃灯大桥/2024高速项目,520425908000000263,紫云燃灯大桥,地面站,自有站,贵州省安顺市紫云苗族布依族自治县火花乡,500140060000000015356911,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,紫云苗族布依族自治县,2026-03-31 18:00:50,2026033119,交通(重点保障),已稽核,1,,,,
2038934659886247939,离线,52042400001327000001,关岭上甲/2024高速项目,520424908000000349,关岭上甲,楼面站,自有站,贵州省安顺市关岭布依族苗族自治县岗乌镇上甲村,500140060000000015357176,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,关岭布依族苗族自治县,2026-03-31 18:56:55,2026033119,高速,已稽核,1,,,,
2038934659886247940,离线,52042300001327000004,3ZN-羊湾隧道北桥头LHHVV/2024高速项,52042301000082,3ZN-羊湾隧道北桥头LHHVV,楼面站,自有站,羊湾隧道北桥头山胖有座小祠堂对面的山坡上,500140060000000015357313,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,镇宁布依族苗族自治县,2026-03-31 17:52:44,2026033119,交通(重点保障),已稽核,1,,,,
2038934659886247941,离线,52262600001327000002,岑巩县水尾上街/视频监控设备4,522626908000000048,岑巩县水尾上街,地面站,自有站,黔东南岑巩县水尾镇水尾街上,500140060000000013285783,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,客户自有,铁塔维护,贵州分公司,黔东南州分公司,岑巩县,2026-03-31 14:23:28,2026033119,监控平台,已稽核,0,,,,
2038934659890442241,离线,52042500191327000001,紫云银山/省地灾项目,520425908001900124,紫云银山,地面站,自有站,贵州省安顺紫云苗族布依族自治县安顺市紫云银山村对面山上,500140060000000011928537,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,紫云苗族布依族自治县,2026-03-31 18:43:11,2026033119,地灾,已稽核,1,,,,
2038934659890442242,离线,52260100001327000007,凯里市_莲花巷,522601908000000248,凯里市_莲花巷,楼面站,自有站,黔东南凯里市莲花巷141号张建祥,500140060000000012367609,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,凯里市,2026-03-31 14:26:58,2026033119,其他,已稽核,0,,,,
2038934659890442243,离线,52260100001327000009,凯里市马鞍山,522601908000000470,凯里市马鞍山,地面站,自有站,黔东南凯里市屠宰场旁山顶,500140060000000012428702,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,凯里市,2026-03-31 14:26:58,2026033119,其他,已稽核,0,,,,
2038934659890442244,离线,52262700001327000001,天柱县润松/视频监控设备4,522627908001900066,天柱县润松,地面站,自有站,黔东南天柱县润松村山坡上,500140060000000012747528,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:24:20,2026033119,监控平台,已稽核,0,,,,
2038934659894636545,离线,52263100001327000002,廖湾工业区/视频监控设备2,522631908001900063,廖湾工业区,楼面站,自有站,黔东南黎平县中潮镇廖湾坡上,500140060000000013068717,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,黎平县,2026-03-31 14:24:48,2026033119,监控平台,已稽核,0,,,,
2038934659894636546,离线,52263500001327000002,麻江县_回龙/摄像机1,522635908000000067,麻江县_回龙,楼面站,自有站,黔东南麻江县下司镇淑龙村岩头组的嵩丁山荒地,500140060000000013177357,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,麻江县,2026-03-31 14:26:59,2026033119,燃气,已稽核,0,,,,
2038934659894636547,离线,52260100831327000065,凯里市伟勇,522601908000000508,凯里市伟勇,地面站,自有站,黔东南凯里市伟勇村山坡上,500140060000000003689430,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,凯里市,2026-03-31 14:26:58,2026033119,生态,已稽核,0,,,,
2038934659894636548,离线,52262700001327000006,天柱县渡马共和/视频监控设备3,522627908000000313,天柱县渡马共和,地面站,自有站,黔东南天柱县渡马乡野田村山坡上,500140060000000012748001,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,客户自有,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:25:04,2026033119,监控平台,已稽核,0,,,,
2038934659894636549,离线,52263200001327000002,榕江县口寨搬迁/视频监控设备3,522632500000001885,榕江县口寨搬迁,地面站,自有站,覆盖口寨村周边,500140060000000012747962,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:26:36,2026033119,监控平台,已稽核,0,,,,
2038934659898830849,离线,52263200001327000001,5RJ-榕江古州古榕群拉远中心大道二号路口LHHW/视频监控设备2,522632500000000501,5RJ-榕江古州古榕群拉远中心大道二号路口LHHW,地面站,自有站,榕江县中心大道二号路口,500140060000000012747930,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:27:55,2026033119,其他,已稽核,0,,,,
2038934659898830850,离线,52262800001327000006,5JP-锦屏铜鼓乐安村LHHV/视频监控设备3,522628500000000374,5JP-锦屏铜鼓乐安村LHHV,地面站,自有站,黔东南锦屏县铜鼓镇乐安村旁山坡上,500140060000000012748014,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:25:07,2026033119,监控平台,已稽核,0,,,,
2038934659898830851,离线,52262700001327000005,天柱县社学/视频监控设备3,522627908001900059,天柱县社学,地面站,自有站,黔东南天柱县社学乡,500140060000000012747971,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:23:22,2026033119,监控平台,已稽核,0,,,,
2038934659898830852,离线,52263100001327000001,黎平口团/视频监控设备3,522631908000000016,黎平口团,地面站,自有站,黔东南黎平县中潮镇口团村至二望老路叉路口边坡顶,500140060000000012747895,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,黎平县,2026-03-31 14:23:29,2026033119,监控平台,已稽核,0,,,,
2038934659898830853,离线,52262800001327000004,锦屏县培寨/视频监控设备3,522628908000000080,锦屏县培寨,地面站,自有站,黔东南锦屏县培寨后山,500140060000000012747848,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:23:56,2026033119,监控平台,已稽核,0,,,,
2038934659903025153,离线,52262700001327000004,天柱县蓝田2/视频监控设备4,522627908000000264,天柱县蓝田2,地面站,自有站,黔东南天柱县兰田己寨村坡上,500140060000000012747777,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:26:52,2026033119,监控平台,已稽核,0,,,,
2038934659903025154,离线,52262800001327000005,锦屏县平江/视频监控设备3,522628908001900048,锦屏县平江,地面站,自有站,贵州省黔东南锦屏县锦屏县敦寨镇平江平江村,500140060000000012747859,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:25:00,2026033119,监控平台,已稽核,0,,,,
2038934659903025155,离线,52262800001327000003,锦屏县螃蟹甲/视频监控设备3,522628500000000156,锦屏县螃蟹甲,地面站,自有站,黔东南锦屏县螃蟹甲村山坡上,500140060000000012747756,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:27:09,2026033119,监控平台,已稽核,0,,,,
2038934659903025156,离线,52262700001327000003,天柱县坪寨/视频监控设备4,522627908001900056,天柱县坪寨,楼面站,自有站,贵州省黔东南天柱县天柱县坪寨,500140060000000012747745,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:25:31,2026033119,监控平台,已稽核,0,,,,
2038934659907219458,离线,52262700001327000002,天柱县岩寨/视频监控设备3,522627908001900054,天柱县岩寨,地面站,自有站,黔东南天柱县岩寨村后山,500140060000000012747609,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,天柱县,2026-03-31 14:27:06,2026033119,监控平台,已稽核,0,,,,
2038934659907219459,离线,52262800001327000002,锦屏新化/视频监控设备3,522628908000000183,锦屏新化,地面站,自有站,黔东南锦屏县锦屏县新化乡旁边山上,500140060000000012747434,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,锦屏县,2026-03-31 14:26:50,2026033119,监控平台,已稽核,0,,,,
2038934659907219460,离线,52263500001327000001,麻江县坝芒2站/视频监控设备2,522635908000000139,麻江县坝芒2站,地面站,自有站,黔东南麻江县坝芒镇坝芒2站,500140060000000012747302,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,麻江县,2026-03-31 14:24:10,2026033119,监控平台,已稽核,0,,,,
2038934659907219461,离线,52262600001327000001,岑巩县平冲/视频监控设备,522626908000000063,岑巩县平冲,地面站,自有站,贵州省黔东南岑巩县水尾马家寨,500140060000000012744245,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,岑巩县,2026-03-31 14:24:04,2026033119,监控平台,已稽核,0,,,,
2038934659907219462,离线,52263200831327000017,榕江高洞,522632908000000278,榕江高洞,楼面站,自有站,黔东南榕江县栽麻乡高洞村山坡上,500140060000000004064681,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:26:58,2026033119,森林防火,已稽核,1,,,,
2038934659915608066,离线,52263200831327000020,榕江县_定威乡计水村计水二组LY,522632500000002043,榕江县_定威乡计水村计水二组LY,微站,自有站,贵州省黔东南州榕江县定威乡计水村计水二组旁,500140060000000004051810,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,榕江县,2026-03-31 14:27:03,2026033119,森林防火,已稽核,1,,,,
2038934659915608067,离线,52263100831327000013,黎平县_洪州老街搬迁,522631500010002400,黎平县_洪州老街搬迁,楼面站,自有站,黔东南州黎平县洪州中学楼顶,500140060000000004089914,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,黎平县,2026-03-31 14:27:06,2026033119,森林防火,已稽核,1,,,,
2038934659915608068,离线,52263100831327000009,黎平县_第一民族中学（搬迁）,522631500000002277,黎平县_第一民族中学（搬迁）,楼面站,自有站,黎平县一中图书馆,500140060000000004090037,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,黎平县,2026-03-31 14:27:06,2026033119,森林防火,已稽核,1,,,,
2038934659915608069,离线,52052600831327000040,威宁县_职业学院,520526908001900339,威宁县_职业学院,楼面站,自有站,贵州省毕节市威宁县职业学院,500140060000000003894936,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,毕节市分公司,威宁彝族回族苗族自治县,2026-03-31 13:48:57,2026033119,森林防火,已稽核,1,,,,
2038934659915608070,离线,52052600831327000037,威宁县_白马,520526908000000561,威宁县_白马,楼面站,自有站,贵州省毕节市威宁县草海镇白马村一组,500140060000000003894931,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,毕节市分公司,威宁彝族回族苗族自治县,2026-03-31 13:48:56,2026033119,森林防火,已稽核,1,,,,
2038934659915608071,离线,52052300831327000002,金沙县_回龙石材厂拉远,520523500000001913,金沙县_回龙石材厂拉远,微站,自有站,金沙县回龙石材厂,500140060000000003894939,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,毕节市分公司,金沙县,2026-03-31 13:49:02,2026033119,森林防火,已稽核,1,,,,
2038934659915608072,离线,52262600831327000003,岑巩水尾,522626908000000157,岑巩水尾,地面站,自有站,黔东南岑巩县水尾乡镇新场村屯上岑巩水尾基站,500140060000000011755704,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,大华,铁塔,铁塔维护,贵州分公司,黔东南州分公司,岑巩县,2026-03-31 14:23:19,2026033119,耕地,已稽核,0,,,,
2038934659915608073,离线,52262200831327000009,黄平县旧州机场,522622908001900070,黄平县旧州机场,地面站,自有站,黔东南黄平县旧州镇费滩村左边山上,500140060000000011752093,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,大华,铁塔,铁塔维护,贵州分公司,黔东南州分公司,黄平县,2026-03-31 14:23:38,2026033119,耕地,已稽核,0,,,,
2038934659915608074,离线,52262400831327000014,三穗县雪洞,522624908001900047,三穗县雪洞,地面站,自有站,黔东南三穗县雪洞镇西北,500140060000000002965200,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,三穗县,2026-03-31 14:26:58,2026033119,森林防火,已稽核,0,,,,
2038934659919802370,离线,52262400831327000013,三穗县_高铁车站,522624908000000104,三穗县_高铁车站,楼面站,自有站,贵州省黔东南三穗县高寨村火车站对面山顶,500140060000000002965049,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,三穗县,2026-03-31 14:26:51,2026033119,森林防火,已稽核,0,,,,
2038934659919802371,离线,52262400831327000012,三穗县大湾,522624908000000033,三穗县大湾,地面站,自有站,黔东南三穗县滚马乡大湾村委会对面高山顶,500140060000000002965043,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,三穗县,2026-03-31 14:26:47,2026033119,森林防火,已稽核,0,,,,
2038934659919802372,离线,52050200001327000073+52050200001187000003,D24D区 5栋二单元室外,520502800010004644,七星关区甘河街道智慧社区1,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区1,500140060000000028488745,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-31 18:52:25,2026033119,智慧社区,已稽核,0,,,,
